"","participant","session","list","itemID","sequential_trial","condition","capitalization","determiner","ReadingTime"
"816","nz09ko24","1","listA_REV","6",46,"-C/+D","nocap","det",242
"817","as08el22","2","listA_REV","6",46,"-C/+D","nocap","det",298
"818","er06nk20","2","listA_REV","6",46,"-C/+D","nocap","det",407
"819","er07rd18","2","listA_REV","6",46,"-C/+D","nocap","det",190
"820","ke05en10","2","listA_REV","6",46,"-C/+D","nocap","det",279
"821","ke05rg01","2","listA_REV","6",46,"-C/+D","nocap","det",200
"822","os09er29","2","listA_REV","6",46,"-C/+D","nocap","det",501
"823","au05rd24","1","listA_REV","9",54,"-C/+D","nocap","det",370
"824","en04el04","1","listA_REV","9",54,"-C/+D","nocap","det",89
"825","ht08en04","1","listA_REV","9",54,"-C/+D","nocap","det",506
"826","ke06er23","1","listA_REV","9",54,"-C/+D","nocap","det",731
"827","ng10er10","1","listA_REV","9",54,"-C/+D","nocap","det",299
"828","nn05as16","1","listA_REV","9",54,"-C/+D","nocap","det",746
"829","nz09ko24","1","listA_REV","9",54,"-C/+D","nocap","det",447
"830","rs06nz12","1","listA_REV","9",54,"-C/+D","nocap","det",835
"831","as08el22","2","listA_REV","9",54,"-C/+D","nocap","det",866
"832","er06nk20","2","listA_REV","9",54,"-C/+D","nocap","det",256
"833","er07rd18","2","listA_REV","9",54,"-C/+D","nocap","det",493
"834","ho07es17","2","listA_REV","9",54,"-C/+D","nocap","det",349
"835","ke05en10","2","listA_REV","9",54,"-C/+D","nocap","det",147
"836","ke05rg01","2","listA_REV","9",54,"-C/+D","nocap","det",443
"837","ke09en22","2","listA_REV","9",54,"-C/+D","nocap","det",942
"838","os09er29","2","listA_REV","9",54,"-C/+D","nocap","det",646
"839","au05rd24","1","listA_REV","8",56,"-C/+D","nocap","det",416
"840","en04el04","1","listA_REV","8",56,"-C/+D","nocap","det",958
"841","ht08en04","1","listA_REV","8",56,"-C/+D","nocap","det",849
"842","ke06er23","1","listA_REV","8",56,"-C/+D","nocap","det",541
"843","ng10er10","1","listA_REV","8",56,"-C/+D","nocap","det",387
"844","nn05as16","1","listA_REV","8",56,"-C/+D","nocap","det",277
"845","nn05ed12","1","listA_REV","8",56,"-C/+D","nocap","det",682
"846","nz09ko24","1","listA_REV","8",56,"-C/+D","nocap","det",160
"847","as08el22","2","listA_REV","8",56,"-C/+D","nocap","det",536
"848","er06nk20","2","listA_REV","8",56,"-C/+D","nocap","det",273
"849","er07rd18","2","listA_REV","8",56,"-C/+D","nocap","det",645
"850","ho07es17","2","listA_REV","8",56,"-C/+D","nocap","det",271
"851","ke05rg01","2","listA_REV","8",56,"-C/+D","nocap","det",218
"852","os09er29","2","listA_REV","8",56,"-C/+D","nocap","det",542
"853","ck06nk23","1","listA","8",65,"-C/+D","nocap","det",195
"854","en04do16","1","listA","8",65,"-C/+D","nocap","det",454
"855","er05ns14","1","listA","8",65,"-C/+D","nocap","det",715
"856","ig07en03","1","listA","8",65,"-C/+D","nocap","det",1680
"857","ng09in10","1","listA","8",65,"-C/+D","nocap","det",430
"858","de10ch10","2","listA","8",65,"-C/+D","nocap","det",684
"859","fs06er06","2","listA","8",65,"-C/+D","nocap","det",376
"860","in06an10","2","listA","8",65,"-C/+D","nocap","det",269
"861","ld06ed27","2","listA","8",65,"-C/+D","nocap","det",542
"862","pp07us10","2","listA","8",65,"-C/+D","nocap","det",218
"863","pt07en03","2","listA","8",65,"-C/+D","nocap","det",362
"864","tz02ld25","2","listA","8",65,"-C/+D","nocap","det",412
"865","ck06nk23","1","listA","9",67,"-C/+D","nocap","det",503
"866","en04do16","1","listA","9",67,"-C/+D","nocap","det",435
"867","er05ns14","1","listA","9",67,"-C/+D","nocap","det",1028
"868","ff06an05","1","listA","9",67,"-C/+D","nocap","det",394
"869","ig07en03","1","listA","9",67,"-C/+D","nocap","det",516
"870","ng09in10","1","listA","9",67,"-C/+D","nocap","det",553
"871","de10ch10","2","listA","9",67,"-C/+D","nocap","det",715
"872","fs06er06","2","listA","9",67,"-C/+D","nocap","det",248
"873","ld06ed27","2","listA","9",67,"-C/+D","nocap","det",304
"874","pp07us10","2","listA","9",67,"-C/+D","nocap","det",359
"875","pt07en03","2","listA","9",67,"-C/+D","nocap","det",402
"876","tz02ld25","2","listA","9",67,"-C/+D","nocap","det",319
"877","ck06nk23","1","listA","6",75,"-C/+D","nocap","det",412
"878","en04do16","1","listA","6",75,"-C/+D","nocap","det",480
"879","er05ns14","1","listA","6",75,"-C/+D","nocap","det",344
"880","ff06an05","1","listA","6",75,"-C/+D","nocap","det",479
"881","ig07en03","1","listA","6",75,"-C/+D","nocap","det",138
"882","ng09in10","1","listA","6",75,"-C/+D","nocap","det",193
"883","de10ch10","2","listA","6",75,"-C/+D","nocap","det",750
"884","fs06er06","2","listA","6",75,"-C/+D","nocap","det",200
"885","in06an10","2","listA","6",75,"-C/+D","nocap","det",517
"886","ld06ed27","2","listA","6",75,"-C/+D","nocap","det",216
"887","pp07us10","2","listA","6",75,"-C/+D","nocap","det",256
"888","pt07en03","2","listA","6",75,"-C/+D","nocap","det",208
"889","tz02ld25","2","listA","6",75,"-C/+D","nocap","det",205
"890","er06nk20","1","listB","10",79,"-C/+D","nocap","det",610
"891","er07rd18","1","listB","10",79,"-C/+D","nocap","det",301
"892","in06an10","1","listB","10",79,"-C/+D","nocap","det",882
"893","ke05en10","1","listB","10",79,"-C/+D","nocap","det",634
"894","ld06ed27","1","listB","10",79,"-C/+D","nocap","det",588
"895","os09er29","1","listB","10",79,"-C/+D","nocap","det",622
"896","pp07us10","1","listB","10",79,"-C/+D","nocap","det",233
"897","en04el04","2","listB","10",79,"-C/+D","nocap","det",257
"898","er05ns14","2","listB","10",79,"-C/+D","nocap","det",742
"899","ig07en03","2","listB","10",79,"-C/+D","nocap","det",862
"900","ke06er23","2","listB","10",79,"-C/+D","nocap","det",637
"901","nn05as16","2","listB","10",79,"-C/+D","nocap","det",462
"902","rs06nz12","2","listB","10",79,"-C/+D","nocap","det",190
"903","ck06nk23","1","listA","2",80,"-C/+D","nocap","det",193
"904","en04do16","1","listA","2",80,"-C/+D","nocap","det",551
"905","er05ns14","1","listA","2",80,"-C/+D","nocap","det",1008
"906","ff06an05","1","listA","2",80,"-C/+D","nocap","det",408
"907","ig07en03","1","listA","2",80,"-C/+D","nocap","det",654
"908","ng09in10","1","listA","2",80,"-C/+D","nocap","det",147
"909","de10ch10","2","listA","2",80,"-C/+D","nocap","det",362
"910","fs06er06","2","listA","2",80,"-C/+D","nocap","det",242
"911","in06an10","2","listA","2",80,"-C/+D","nocap","det",233
"912","ld06ed27","2","listA","2",80,"-C/+D","nocap","det",155
"913","pp07us10","2","listA","2",80,"-C/+D","nocap","det",613
"914","pt07en03","2","listA","2",80,"-C/+D","nocap","det",510
"915","tz02ld25","2","listA","2",80,"-C/+D","nocap","det",380
"916","au05rd24","1","listA_REV","14",86,"-C/+D","nocap","det",343
"917","en04el04","1","listA_REV","14",86,"-C/+D","nocap","det",230
"918","ht08en04","1","listA_REV","14",86,"-C/+D","nocap","det",1544
"919","ke06er23","1","listA_REV","14",86,"-C/+D","nocap","det",680
"920","ng10er10","1","listA_REV","14",86,"-C/+D","nocap","det",157
"921","nn05as16","1","listA_REV","14",86,"-C/+D","nocap","det",342
"922","nn05ed12","1","listA_REV","14",86,"-C/+D","nocap","det",430
"923","nz09ko24","1","listA_REV","14",86,"-C/+D","nocap","det",194
"924","rs06nz12","1","listA_REV","14",86,"-C/+D","nocap","det",455
"925","as08el22","2","listA_REV","14",86,"-C/+D","nocap","det",427
"926","er06nk20","2","listA_REV","14",86,"-C/+D","nocap","det",431
"927","er07rd18","2","listA_REV","14",86,"-C/+D","nocap","det",240
"928","ke05rg01","2","listA_REV","14",86,"-C/+D","nocap","det",1408
"929","ke09en22","2","listA_REV","14",86,"-C/+D","nocap","det",672
"930","os09er29","2","listA_REV","14",86,"-C/+D","nocap","det",419
"931","au05rd24","1","listA_REV","15",88,"-C/+D","nocap","det",770
"932","en04el04","1","listA_REV","15",88,"-C/+D","nocap","det",199
"933","ht08en04","1","listA_REV","15",88,"-C/+D","nocap","det",817
"934","ke06er23","1","listA_REV","15",88,"-C/+D","nocap","det",419
"935","ng10er10","1","listA_REV","15",88,"-C/+D","nocap","det",216
"936","nn05as16","1","listA_REV","15",88,"-C/+D","nocap","det",372
"937","nn05ed12","1","listA_REV","15",88,"-C/+D","nocap","det",494
"938","nz09ko24","1","listA_REV","15",88,"-C/+D","nocap","det",415
"939","rs06nz12","1","listA_REV","15",88,"-C/+D","nocap","det",441
"940","as08el22","2","listA_REV","15",88,"-C/+D","nocap","det",682
"941","er06nk20","2","listA_REV","15",88,"-C/+D","nocap","det",325
"942","er07rd18","2","listA_REV","15",88,"-C/+D","nocap","det",328
"943","ho07es17","2","listA_REV","15",88,"-C/+D","nocap","det",317
"944","ke05en10","2","listA_REV","15",88,"-C/+D","nocap","det",529
"945","ke05rg01","2","listA_REV","15",88,"-C/+D","nocap","det",618
"946","ke09en22","2","listA_REV","15",88,"-C/+D","nocap","det",236
"947","os09er29","2","listA_REV","15",88,"-C/+D","nocap","det",653
"948","er06nk20","1","listB","1",88,"-C/+D","nocap","det",297
"949","er07rd18","1","listB","1",88,"-C/+D","nocap","det",156
"950","in06an10","1","listB","1",88,"-C/+D","nocap","det",347
"951","ke05en10","1","listB","1",88,"-C/+D","nocap","det",639
"952","ld06ed27","1","listB","1",88,"-C/+D","nocap","det",526
"953","os09er29","1","listB","1",88,"-C/+D","nocap","det",496
"954","pp07us10","1","listB","1",88,"-C/+D","nocap","det",202
"955","tz02ld25","1","listB","1",88,"-C/+D","nocap","det",336
"956","er05ns14","2","listB","1",88,"-C/+D","nocap","det",475
"957","ig07en03","2","listB","1",88,"-C/+D","nocap","det",426
"958","ke06er23","2","listB","1",88,"-C/+D","nocap","det",458
"959","nn05as16","2","listB","1",88,"-C/+D","nocap","det",597
"960","rs06nz12","2","listB","1",88,"-C/+D","nocap","det",187
"961","er06nk20","1","listB","16",94,"-C/+D","nocap","det",552
"962","er07rd18","1","listB","16",94,"-C/+D","nocap","det",497
"963","in06an10","1","listB","16",94,"-C/+D","nocap","det",416
"964","ke05en10","1","listB","16",94,"-C/+D","nocap","det",227
"965","ld06ed27","1","listB","16",94,"-C/+D","nocap","det",78
"966","os09er29","1","listB","16",94,"-C/+D","nocap","det",300
"967","pp07us10","1","listB","16",94,"-C/+D","nocap","det",1319
"968","tz02ld25","1","listB","16",94,"-C/+D","nocap","det",240
"969","en04el04","2","listB","16",94,"-C/+D","nocap","det",237
"970","ke06er23","2","listB","16",94,"-C/+D","nocap","det",677
"971","nn05as16","2","listB","16",94,"-C/+D","nocap","det",136
"972","rs06nz12","2","listB","16",94,"-C/+D","nocap","det",433
"973","au05rd24","1","listA_REV","12",98,"-C/+D","nocap","det",236
"974","en04el04","1","listA_REV","12",98,"-C/+D","nocap","det",894
"975","ke06er23","1","listA_REV","12",98,"-C/+D","nocap","det",479
"976","ng10er10","1","listA_REV","12",98,"-C/+D","nocap","det",525
"977","nn05as16","1","listA_REV","12",98,"-C/+D","nocap","det",126
"978","nn05ed12","1","listA_REV","12",98,"-C/+D","nocap","det",174
"979","nz09ko24","1","listA_REV","12",98,"-C/+D","nocap","det",334
"980","rs06nz12","1","listA_REV","12",98,"-C/+D","nocap","det",522
"981","as08el22","2","listA_REV","12",98,"-C/+D","nocap","det",253
"982","er07rd18","2","listA_REV","12",98,"-C/+D","nocap","det",384
"983","ho07es17","2","listA_REV","12",98,"-C/+D","nocap","det",566
"984","ke05en10","2","listA_REV","12",98,"-C/+D","nocap","det",437
"985","ke05rg01","2","listA_REV","12",98,"-C/+D","nocap","det",298
"986","ke09en22","2","listA_REV","12",98,"-C/+D","nocap","det",346
"987","os09er29","2","listA_REV","12",98,"-C/+D","nocap","det",1305
"988","ck06nk23","1","listA","18",100,"-C/+D","nocap","det",869
"989","en04do16","1","listA","18",100,"-C/+D","nocap","det",938
"990","ff06an05","1","listA","18",100,"-C/+D","nocap","det",951
"991","ig07en03","1","listA","18",100,"-C/+D","nocap","det",975
"992","ng09in10","1","listA","18",100,"-C/+D","nocap","det",355
"993","de10ch10","2","listA","18",100,"-C/+D","nocap","det",458
"994","in06an10","2","listA","18",100,"-C/+D","nocap","det",509
"995","ld06ed27","2","listA","18",100,"-C/+D","nocap","det",411
"996","pp07us10","2","listA","18",100,"-C/+D","nocap","det",258
"997","pt07en03","2","listA","18",100,"-C/+D","nocap","det",643
"998","er06nk20","1","listB","5",101,"-C/+D","nocap","det",1415
"999","er07rd18","1","listB","5",101,"-C/+D","nocap","det",456
"1000","in06an10","1","listB","5",101,"-C/+D","nocap","det",167
"1001","ke05en10","1","listB","5",101,"-C/+D","nocap","det",1263
"1002","ld06ed27","1","listB","5",101,"-C/+D","nocap","det",429
"1003","os09er29","1","listB","5",101,"-C/+D","nocap","det",1272
"1004","pp07us10","1","listB","5",101,"-C/+D","nocap","det",1238
"1005","tz02ld25","1","listB","5",101,"-C/+D","nocap","det",458
"1006","en04el04","2","listB","5",101,"-C/+D","nocap","det",195
"1007","er05ns14","2","listB","5",101,"-C/+D","nocap","det",123
"1008","ig07en03","2","listB","5",101,"-C/+D","nocap","det",742
"1009","ke06er23","2","listB","5",101,"-C/+D","nocap","det",486
"1010","nn05as16","2","listB","5",101,"-C/+D","nocap","det",509
"1011","rs06nz12","2","listB","5",101,"-C/+D","nocap","det",470
"1012","ck06nk23","1","listA","3",102,"-C/+D","nocap","det",376
"1013","en04do16","1","listA","3",102,"-C/+D","nocap","det",497
"1014","er05ns14","1","listA","3",102,"-C/+D","nocap","det",190
"1015","ff06an05","1","listA","3",102,"-C/+D","nocap","det",637
"1016","ig07en03","1","listA","3",102,"-C/+D","nocap","det",328
"1017","ng09in10","1","listA","3",102,"-C/+D","nocap","det",286
"1018","de10ch10","2","listA","3",102,"-C/+D","nocap","det",533
"1019","fs06er06","2","listA","3",102,"-C/+D","nocap","det",256
"1020","in06an10","2","listA","3",102,"-C/+D","nocap","det",442
"1021","ld06ed27","2","listA","3",102,"-C/+D","nocap","det",232
"1022","pp07us10","2","listA","3",102,"-C/+D","nocap","det",568
"1023","pt07en03","2","listA","3",102,"-C/+D","nocap","det",301
"1024","tz02ld25","2","listA","3",102,"-C/+D","nocap","det",140
"1025","er06nk20","1","listB","7",103,"-C/+D","nocap","det",459
"1026","er07rd18","1","listB","7",103,"-C/+D","nocap","det",413
"1027","in06an10","1","listB","7",103,"-C/+D","nocap","det",255
"1028","ke05en10","1","listB","7",103,"-C/+D","nocap","det",164
"1029","ld06ed27","1","listB","7",103,"-C/+D","nocap","det",610
"1030","os09er29","1","listB","7",103,"-C/+D","nocap","det",305
"1031","pp07us10","1","listB","7",103,"-C/+D","nocap","det",198
"1032","tz02ld25","1","listB","7",103,"-C/+D","nocap","det",169
"1033","en04el04","2","listB","7",103,"-C/+D","nocap","det",605
"1034","ig07en03","2","listB","7",103,"-C/+D","nocap","det",1444
"1035","ke06er23","2","listB","7",103,"-C/+D","nocap","det",319
"1036","nn05as16","2","listB","7",103,"-C/+D","nocap","det",443
"1037","rs06nz12","2","listB","7",103,"-C/+D","nocap","det",163
"1038","er06nk20","1","listB","4",105,"-C/+D","nocap","det",419
"1039","er07rd18","1","listB","4",105,"-C/+D","nocap","det",465
"1040","ke05en10","1","listB","4",105,"-C/+D","nocap","det",608
"1041","ld06ed27","1","listB","4",105,"-C/+D","nocap","det",1176
"1042","os09er29","1","listB","4",105,"-C/+D","nocap","det",299
"1043","pp07us10","1","listB","4",105,"-C/+D","nocap","det",787
"1044","tz02ld25","1","listB","4",105,"-C/+D","nocap","det",214
"1045","en04el04","2","listB","4",105,"-C/+D","nocap","det",1036
"1046","er05ns14","2","listB","4",105,"-C/+D","nocap","det",408
"1047","ig07en03","2","listB","4",105,"-C/+D","nocap","det",807
"1048","ke06er23","2","listB","4",105,"-C/+D","nocap","det",467
"1049","nn05as16","2","listB","4",105,"-C/+D","nocap","det",378
"1050","rs06nz12","2","listB","4",105,"-C/+D","nocap","det",160
"1051","as08el22","1","listB_REV","17",110,"-C/+D","nocap","det",484
"1052","de10ch10","1","listB_REV","17",110,"-C/+D","nocap","det",739
"1053","fs06er06","1","listB_REV","17",110,"-C/+D","nocap","det",925
"1054","ho07es17","1","listB_REV","17",110,"-C/+D","nocap","det",1094
"1055","ke05rg01","1","listB_REV","17",110,"-C/+D","nocap","det",505
"1056","ke09en22","1","listB_REV","17",110,"-C/+D","nocap","det",1576
"1057","pt07en03","1","listB_REV","17",110,"-C/+D","nocap","det",344
"1058","au05rd24","2","listB_REV","17",110,"-C/+D","nocap","det",607
"1059","ck06nk23","2","listB_REV","17",110,"-C/+D","nocap","det",289
"1060","en04do16","2","listB_REV","17",110,"-C/+D","nocap","det",940
"1061","ff06an05","2","listB_REV","17",110,"-C/+D","nocap","det",815
"1062","ht08en04","2","listB_REV","17",110,"-C/+D","nocap","det",925
"1063","ng09in10","2","listB_REV","17",110,"-C/+D","nocap","det",490
"1064","ng10er10","2","listB_REV","17",110,"-C/+D","nocap","det",362
"1065","nn05ed12","2","listB_REV","17",110,"-C/+D","nocap","det",529
"1066","nz09ko24","2","listB_REV","17",110,"-C/+D","nocap","det",250
"1067","er06nk20","1","listB","19",112,"-C/+D","nocap","det",632
"1068","in06an10","1","listB","19",112,"-C/+D","nocap","det",765
"1069","ke05en10","1","listB","19",112,"-C/+D","nocap","det",582
"1070","ld06ed27","1","listB","19",112,"-C/+D","nocap","det",131
"1071","os09er29","1","listB","19",112,"-C/+D","nocap","det",662
"1072","pp07us10","1","listB","19",112,"-C/+D","nocap","det",567
"1073","tz02ld25","1","listB","19",112,"-C/+D","nocap","det",441
"1074","en04el04","2","listB","19",112,"-C/+D","nocap","det",168
"1075","ig07en03","2","listB","19",112,"-C/+D","nocap","det",534
"1076","ke06er23","2","listB","19",112,"-C/+D","nocap","det",422
"1077","nn05as16","2","listB","19",112,"-C/+D","nocap","det",484
"1078","rs06nz12","2","listB","19",112,"-C/+D","nocap","det",91
"1079","er06nk20","1","listB","11",114,"-C/+D","nocap","det",471
"1080","in06an10","1","listB","11",114,"-C/+D","nocap","det",148
"1081","ke05en10","1","listB","11",114,"-C/+D","nocap","det",862
"1082","os09er29","1","listB","11",114,"-C/+D","nocap","det",824
"1083","pp07us10","1","listB","11",114,"-C/+D","nocap","det",605
"1084","tz02ld25","1","listB","11",114,"-C/+D","nocap","det",172
"1085","en04el04","2","listB","11",114,"-C/+D","nocap","det",176
"1086","er05ns14","2","listB","11",114,"-C/+D","nocap","det",362
"1087","ig07en03","2","listB","11",114,"-C/+D","nocap","det",459
"1088","ke06er23","2","listB","11",114,"-C/+D","nocap","det",477
"1089","nn05as16","2","listB","11",114,"-C/+D","nocap","det",509
"1090","rs06nz12","2","listB","11",114,"-C/+D","nocap","det",299
"1091","as08el22","1","listB_REV","13",116,"-C/+D","nocap","det",602
"1092","de10ch10","1","listB_REV","13",116,"-C/+D","nocap","det",488
"1093","fs06er06","1","listB_REV","13",116,"-C/+D","nocap","det",716
"1094","ho07es17","1","listB_REV","13",116,"-C/+D","nocap","det",1062
"1095","ke05rg01","1","listB_REV","13",116,"-C/+D","nocap","det",1329
"1096","pt07en03","1","listB_REV","13",116,"-C/+D","nocap","det",234
"1097","au05rd24","2","listB_REV","13",116,"-C/+D","nocap","det",1027
"1098","ck06nk23","2","listB_REV","13",116,"-C/+D","nocap","det",139
"1099","en04do16","2","listB_REV","13",116,"-C/+D","nocap","det",2226
"1100","ff06an05","2","listB_REV","13",116,"-C/+D","nocap","det",175
"1101","ht08en04","2","listB_REV","13",116,"-C/+D","nocap","det",695
"1102","ng09in10","2","listB_REV","13",116,"-C/+D","nocap","det",491
"1103","ng10er10","2","listB_REV","13",116,"-C/+D","nocap","det",634
"1104","nn05ed12","2","listB_REV","13",116,"-C/+D","nocap","det",345
"1105","nz09ko24","2","listB_REV","13",116,"-C/+D","nocap","det",297
"1106","au05rd24","1","listA_REV","20",119,"-C/+D","nocap","det",790
"1107","en04el04","1","listA_REV","20",119,"-C/+D","nocap","det",842
"1108","ht08en04","1","listA_REV","20",119,"-C/+D","nocap","det",1089
"1109","ke06er23","1","listA_REV","20",119,"-C/+D","nocap","det",477
"1110","ng10er10","1","listA_REV","20",119,"-C/+D","nocap","det",415
"1111","nn05as16","1","listA_REV","20",119,"-C/+D","nocap","det",143
"1112","nn05ed12","1","listA_REV","20",119,"-C/+D","nocap","det",623
"1113","nz09ko24","1","listA_REV","20",119,"-C/+D","nocap","det",344
"1114","rs06nz12","1","listA_REV","20",119,"-C/+D","nocap","det",532
"1115","er06nk20","2","listA_REV","20",119,"-C/+D","nocap","det",246
"1116","er07rd18","2","listA_REV","20",119,"-C/+D","nocap","det",396
"1117","ho07es17","2","listA_REV","20",119,"-C/+D","nocap","det",329
"1118","ke05en10","2","listA_REV","20",119,"-C/+D","nocap","det",584
"1119","ke05rg01","2","listA_REV","20",119,"-C/+D","nocap","det",591
"1120","ke09en22","2","listA_REV","20",119,"-C/+D","nocap","det",746
"1121","os09er29","2","listA_REV","20",119,"-C/+D","nocap","det",1087
"1122","as08el22","1","listB_REV","20",1,"+C/-D","cap","nodet",410
"1123","de10ch10","1","listB_REV","20",1,"+C/-D","cap","nodet",170
"1124","fs06er06","1","listB_REV","20",1,"+C/-D","cap","nodet",228
"1125","ho07es17","1","listB_REV","20",1,"+C/-D","cap","nodet",60
"1126","ke05rg01","1","listB_REV","20",1,"+C/-D","cap","nodet",161
"1127","ke09en22","1","listB_REV","20",1,"+C/-D","cap","nodet",453
"1128","pt07en03","1","listB_REV","20",1,"+C/-D","cap","nodet",229
"1129","au05rd24","2","listB_REV","20",1,"+C/-D","cap","nodet",126
"1130","en04do16","2","listB_REV","20",1,"+C/-D","cap","nodet",151
"1131","ff06an05","2","listB_REV","20",1,"+C/-D","cap","nodet",158
"1132","ht08en04","2","listB_REV","20",1,"+C/-D","cap","nodet",161
"1133","ng10er10","2","listB_REV","20",1,"+C/-D","cap","nodet",297
"1134","nn05ed12","2","listB_REV","20",1,"+C/-D","cap","nodet",285
"1135","nz09ko24","2","listB_REV","20",1,"+C/-D","cap","nodet",276
"1136","er06nk20","1","listB","3",2,"+C/-D","cap","nodet",531
"1137","er07rd18","1","listB","3",2,"+C/-D","cap","nodet",323
"1138","in06an10","1","listB","3",2,"+C/-D","cap","nodet",274
"1139","ke05en10","1","listB","3",2,"+C/-D","cap","nodet",164
"1140","ld06ed27","1","listB","3",2,"+C/-D","cap","nodet",354
"1141","pp07us10","1","listB","3",2,"+C/-D","cap","nodet",454
"1142","tz02ld25","1","listB","3",2,"+C/-D","cap","nodet",359
"1143","en04el04","2","listB","3",2,"+C/-D","cap","nodet",209
"1144","ig07en03","2","listB","3",2,"+C/-D","cap","nodet",398
"1145","ke06er23","2","listB","3",2,"+C/-D","cap","nodet",414
"1146","nn05as16","2","listB","3",2,"+C/-D","cap","nodet",71
"1147","au05rd24","1","listA_REV","10",3,"+C/-D","cap","nodet",393
"1148","ht08en04","1","listA_REV","10",3,"+C/-D","cap","nodet",456
"1149","ke06er23","1","listA_REV","10",3,"+C/-D","cap","nodet",382
"1150","ng10er10","1","listA_REV","10",3,"+C/-D","cap","nodet",315
"1151","nn05as16","1","listA_REV","10",3,"+C/-D","cap","nodet",571
"1152","nn05ed12","1","listA_REV","10",3,"+C/-D","cap","nodet",231
"1153","nz09ko24","1","listA_REV","10",3,"+C/-D","cap","nodet",347
"1154","as08el22","2","listA_REV","10",3,"+C/-D","cap","nodet",135
"1155","er06nk20","2","listA_REV","10",3,"+C/-D","cap","nodet",188
"1156","er07rd18","2","listA_REV","10",3,"+C/-D","cap","nodet",241
"1157","ke05rg01","2","listA_REV","10",3,"+C/-D","cap","nodet",303
"1158","ke09en22","2","listA_REV","10",3,"+C/-D","cap","nodet",133
"1159","ck06nk23","1","listA","19",4,"+C/-D","cap","nodet",954
"1160","en04do16","1","listA","19",4,"+C/-D","cap","nodet",637
"1161","er05ns14","1","listA","19",4,"+C/-D","cap","nodet",1295
"1162","ff06an05","1","listA","19",4,"+C/-D","cap","nodet",1153
"1163","ig07en03","1","listA","19",4,"+C/-D","cap","nodet",696
"1164","ng09in10","1","listA","19",4,"+C/-D","cap","nodet",902
"1165","de10ch10","2","listA","19",4,"+C/-D","cap","nodet",473
"1166","fs06er06","2","listA","19",4,"+C/-D","cap","nodet",607
"1167","in06an10","2","listA","19",4,"+C/-D","cap","nodet",947
"1168","ld06ed27","2","listA","19",4,"+C/-D","cap","nodet",448
"1169","pp07us10","2","listA","19",4,"+C/-D","cap","nodet",257
"1170","pt07en03","2","listA","19",4,"+C/-D","cap","nodet",196
"1171","tz02ld25","2","listA","19",4,"+C/-D","cap","nodet",375
"1172","er06nk20","1","listB","15",7,"+C/-D","cap","nodet",277
"1173","in06an10","1","listB","15",7,"+C/-D","cap","nodet",173
"1174","ke05en10","1","listB","15",7,"+C/-D","cap","nodet",210
"1175","ld06ed27","1","listB","15",7,"+C/-D","cap","nodet",182
"1176","os09er29","1","listB","15",7,"+C/-D","cap","nodet",251
"1177","pp07us10","1","listB","15",7,"+C/-D","cap","nodet",206
"1178","tz02ld25","1","listB","15",7,"+C/-D","cap","nodet",200
"1179","en04el04","2","listB","15",7,"+C/-D","cap","nodet",306
"1180","er05ns14","2","listB","15",7,"+C/-D","cap","nodet",113
"1181","ig07en03","2","listB","15",7,"+C/-D","cap","nodet",223
"1182","ke06er23","2","listB","15",7,"+C/-D","cap","nodet",506
"1183","nn05as16","2","listB","15",7,"+C/-D","cap","nodet",123
"1184","rs06nz12","2","listB","15",7,"+C/-D","cap","nodet",305
"1185","ck06nk23","1","listA","13",9,"+C/-D","cap","nodet",274
"1186","en04do16","1","listA","13",9,"+C/-D","cap","nodet",184
"1187","ff06an05","1","listA","13",9,"+C/-D","cap","nodet",280
"1188","ig07en03","1","listA","13",9,"+C/-D","cap","nodet",555
"1189","de10ch10","2","listA","13",9,"+C/-D","cap","nodet",280
"1190","fs06er06","2","listA","13",9,"+C/-D","cap","nodet",296
"1191","ld06ed27","2","listA","13",9,"+C/-D","cap","nodet",213
"1192","pp07us10","2","listA","13",9,"+C/-D","cap","nodet",390
"1193","pt07en03","2","listA","13",9,"+C/-D","cap","nodet",284
"1194","tz02ld25","2","listA","13",9,"+C/-D","cap","nodet",183
"1195","er06nk20","1","listB","9",18,"+C/-D","cap","nodet",368
"1196","er07rd18","1","listB","9",18,"+C/-D","cap","nodet",411
"1197","in06an10","1","listB","9",18,"+C/-D","cap","nodet",542
"1198","ld06ed27","1","listB","9",18,"+C/-D","cap","nodet",451
"1199","os09er29","1","listB","9",18,"+C/-D","cap","nodet",591
"1200","tz02ld25","1","listB","9",18,"+C/-D","cap","nodet",158
"1201","ig07en03","2","listB","9",18,"+C/-D","cap","nodet",305
"1202","ke06er23","2","listB","9",18,"+C/-D","cap","nodet",176
"1203","nn05as16","2","listB","9",18,"+C/-D","cap","nodet",366
"1204","rs06nz12","2","listB","9",18,"+C/-D","cap","nodet",175
"1205","ck06nk23","1","listA","7",22,"+C/-D","cap","nodet",166
"1206","en04do16","1","listA","7",22,"+C/-D","cap","nodet",283
"1207","er05ns14","1","listA","7",22,"+C/-D","cap","nodet",214
"1208","ff06an05","1","listA","7",22,"+C/-D","cap","nodet",249
"1209","ig07en03","1","listA","7",22,"+C/-D","cap","nodet",600
"1210","de10ch10","2","listA","7",22,"+C/-D","cap","nodet",179
"1211","pp07us10","2","listA","7",22,"+C/-D","cap","nodet",364
"1212","pt07en03","2","listA","7",22,"+C/-D","cap","nodet",186
"1213","ck06nk23","1","listA","6",25,"+C/-D","cap","nodet",418
